Id,Predicted
5895,0.0
7122,0.8
6173,0.13333333333333333
6142,0.0
5358,0.3333333333333333
6095,0.06666666666666667
6878,0.13333333333333333
6554,0.06666666666666667
6793,0.06666666666666667
7286,0.06666666666666667
6076,0.0
5134,0.13333333333333333
5419,0.4
6255,0.26666666666666666
5656,0.13333333333333333
6934,0.26666666666666666
6028,0.0
6490,0.2
6415,0.4666666666666667
7087,0.0
5420,0.2
5977,0.26666666666666666
6824,0.5333333333333333
5207,0.6666666666666666
7115,0.6
7250,0.0
6010,0.13333333333333333
6088,0.2
5682,0.0
7201,0.0
6938,0.06666666666666667
6875,0.0
5953,0.2
5942,0.2
5382,0.0
6377,0.06666666666666667
5931,0.4
5992,0.06666666666666667
5790,0.4666666666666667
6753,0.13333333333333333
6562,0.0
7046,0.4666666666666667
5868,0.6
5784,0.13333333333333333
5878,0.26666666666666666
5110,0.0
5210,0.06666666666666667
7230,0.0
5005,0.13333333333333333
6871,0.0
5363,0.8
7253,0.5333333333333333
6055,0.26666666666666666
5072,0.2
6913,0.0
6386,0.06666666666666667
5634,0.06666666666666667
5758,0.6
6819,0.0
7088,0.0
5039,0.26666666666666666
5532,0.06666666666666667
6037,0.26666666666666666
6322,0.06666666666666667
6887,0.06666666666666667
6660,0.06666666666666667
5451,0.13333333333333333
6014,0.0
5556,0.6666666666666666
6346,0.2
5850,0.06666666666666667
5940,0.13333333333333333
7119,0.13333333333333333
5253,0.26666666666666666
6851,0.8666666666666667
6695,0.06666666666666667
6908,0.13333333333333333
7255,0.0
5674,0.13333333333333333
6278,0.26666666666666666
5486,0.0
5174,0.3333333333333333
6621,0.0
6313,0.06666666666666667
6435,0.2
6970,0.13333333333333333
6310,0.0
5932,0.13333333333333333
6877,0.13333333333333333
6763,0.6666666666666666
7085,0.6666666666666666
7049,0.06666666666666667
6959,0.4666666666666667
5214,0.13333333333333333
6350,0.3333333333333333
5063,0.8666666666666667
5041,0.13333333333333333
5086,0.2
6942,0.0
5270,0.0
6705,0.0
7051,0.06666666666666667
6758,0.2
6249,0.26666666666666666
5808,0.13333333333333333
5377,0.26666666666666666
5446,0.0
5856,0.4666666666666667
4986,0.3333333333333333
7001,0.06666666666666667
6677,0.2
6665,0.0
5817,0.7333333333333333
6984,0.2
6541,0.0
5117,0.06666666666666667
6097,0.13333333333333333
5389,0.26666666666666666
7219,0.06666666666666667
6338,0.13333333333333333
6922,0.2
5367,0.2
5638,0.4
5830,0.0
5338,0.7333333333333333
6007,0.06666666666666667
6612,0.26666666666666666
5718,0.0
6104,0.0
5229,0.13333333333333333
6625,0.2
5206,0.26666666666666666
5963,0.3333333333333333
4990,0.0
6641,0.06666666666666667
5369,0.4
6196,0.06666666666666667
5236,0.13333333333333333
5719,0.13333333333333333
5643,0.26666666666666666
7050,0.2
6355,0.06666666666666667
6688,0.0
6239,0.06666666666666667
5531,0.0
6113,0.26666666666666666
7181,0.3333333333333333
6118,0.0
7264,0.2
5343,0.13333333333333333
5051,0.3333333333333333
5779,0.06666666666666667
6605,0.0
6655,0.13333333333333333
6534,0.2
5681,0.0
6607,0.0
6242,0.4
7242,0.0
7277,0.06666666666666667
6675,0.06666666666666667
5398,0.06666666666666667
5956,0.3333333333333333
5731,0.26666666666666666
6956,0.0
6437,0.3333333333333333
5447,0.7333333333333333
5973,0.4666666666666667
6075,0.4666666666666667
5281,0.3333333333333333
5103,0.0
6468,0.0
7209,0.5333333333333333
5584,0.06666666666666667
4988,0.2
6502,0.06666666666666667
5651,0.0
4962,0.13333333333333333
5862,0.06666666666666667
7199,0.0
6727,0.26666666666666666
7279,0.0
6544,0.0
5933,0.0
6574,0.06666666666666667
6399,0.0
7187,0.06666666666666667
6353,0.0
5043,0.06666666666666667
5469,0.4666666666666667
5976,0.3333333333333333
6059,0.06666666666666667
5799,0.06666666666666667
6147,0.2
6254,0.13333333333333333
7100,0.26666666666666666
7147,0.6666666666666666
5909,0.26666666666666666
7037,0.0
5782,0.0
6237,0.7333333333333333
6552,0.13333333333333333
7067,0.13333333333333333
5320,0.06666666666666667
5930,0.13333333333333333
6486,0.06666666666666667
5245,0.2
6643,0.06666666666666667
5260,0.06666666666666667
5569,0.0
7110,0.4666666666666667
7139,0.06666666666666667
6791,0.13333333333333333
5360,0.0
5287,0.2
6553,0.0
7072,0.0
6044,0.06666666666666667
5332,0.0
6866,0.26666666666666666
6633,0.06666666666666667
6926,0.26666666666666666
6442,0.06666666666666667
5889,0.06666666666666667
5765,0.3333333333333333
5124,0.06666666666666667
5491,0.4666666666666667
6730,0.4666666666666667
7151,0.06666666666666667
5140,0.6666666666666666
7171,0.13333333333333333
6568,0.0
6861,0.0
6855,0.0
7129,0.06666666666666667
5384,0.0
6859,0.06666666666666667
5772,0.06666666666666667
5665,0.06666666666666667
6495,0.06666666666666667
5061,0.0
6948,0.13333333333333333
5773,0.06666666666666667
6052,0.06666666666666667
6682,0.5333333333333333
6083,0.4666666666666667
6962,0.2
5158,0.2
6464,0.06666666666666667
5172,0.13333333333333333
5582,0.06666666666666667
6136,0.6
6235,0.13333333333333333
6508,0.13333333333333333
4968,0.13333333333333333
6632,0.0
7195,0.2
5525,0.2
6320,0.06666666666666667
6766,0.13333333333333333
6872,0.3333333333333333
5906,0.13333333333333333
7172,0.0
6571,0.06666666666666667
5616,0.0
6312,0.06666666666666667
6470,0.0
5147,0.6666666666666666
5501,0.0
6436,0.5333333333333333
5699,0.2
5313,0.0
6234,0.0
6569,0.06666666666666667
7202,0.0
5683,0.06666666666666667
5034,0.13333333333333333
5435,0.06666666666666667
5815,0.06666666666666667
5589,0.2
6746,0.0
6790,0.13333333333333333
6857,0.06666666666666667
6450,0.26666666666666666
7221,0.4
5527,0.2
5620,0.0
6215,0.13333333333333333
7167,0.26666666666666666
5823,0.2
6207,0.06666666666666667
6932,0.06666666666666667
5669,0.0
5154,0.0
7168,0.06666666666666667
5585,0.06666666666666667
7200,0.2
6539,0.0
5774,0.6
6357,0.0
5042,0.0
5015,0.2
5354,0.06666666666666667
6054,0.13333333333333333
7295,0.2
5365,0.6666666666666666
6755,0.0
5991,0.6
7035,0.0
5893,0.0
7164,0.06666666666666667
5304,0.06666666666666667
5561,0.06666666666666667
5520,0.3333333333333333
5241,0.13333333333333333
7096,0.0
6078,0.26666666666666666
5046,0.6
5334,0.0
6969,0.0
6821,0.0
5760,0.0
5614,0.0
7091,0.13333333333333333
5698,0.0
5169,0.13333333333333333
7294,0.06666666666666667
5318,0.3333333333333333
5368,0.0
6923,0.0
5463,0.13333333333333333
5265,0.0
6321,0.06666666666666667
5226,0.6
6868,0.13333333333333333
4967,0.7333333333333333
5293,0.0
5865,0.06666666666666667
5841,0.06666666666666667
5526,0.0
6852,0.0
6469,0.13333333333333333
6168,0.06666666666666667
7292,0.13333333333333333
5036,0.4
5644,0.26666666666666666
6856,0.06666666666666667
5428,0.13333333333333333
5027,0.0
4989,0.0
5221,0.06666666666666667
6402,0.13333333333333333
5346,0.2
6748,0.13333333333333333
